site,station_code,date_sampled,activity_type,latitude,longitude,component_short,component_long,result,remark,units,mdl,pql,mrl,dilution,date_received,date_analyzed,test_comments,analysis_method,lab_id,lab_accreditation_authority,laboratory,rq_number,WBID,REGsites
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Sample,NA,NA,TN,Total Nitrogen,NA,ND,mg/L,NA,NA,0,TRUE,NA,NA,NA,Calculation,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Sample,NA,NA,NO23F,Nitrate+Nitrite,0.023,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 353.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Sample,NA,NA,OD664b/OD665a,OD664b/OD665a,1.56,=,NONE,NA,NA,NA,TRUE,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Linuron,Linuron,0.004,U,ug/L,1,TRUE,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,MCPP,MCPP,0.002,U,ug/L,1,TRUE,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,NH4_N,"Ammonia as Nitrogen, Dissolved",0.019,NA,mg N/L,1,TRUE,NA,NA,NA,NA,NA,EPA 350.1 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Field,NA,NA,WTEM,Water temperature,24.8,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Sample,NA,NA,DTKN,"Kjeldahl Nitrogen, Dissolved",0.99,=,mg/L,0,NA,0,TRUE,NA,NA,NA,351.2,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Field,NA,NA,pH,pH,7.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Field,NA,NA,WIND_S,Wind Speed,0,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-01-22T10:41:00Z,Field,NA,NA,DO_p,"Dissolved oxygen, percent saturation",97.3,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Fenuron,Fenuron,0.016,U,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,TP,Total Phosphorus,0.44,NA,mg/L,0,FALSE,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Fluridone,Fluridone,0.0031,I,ug/L,1,TRUE,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-08-08T07:50:00Z,Sample,NA,NA,TKN,Kjeldahl Nitrogen,1.05,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,TURBIDITY,Turbidity,3,NA,NTU,0,FALSE,NA,NA,NA,NA,NA,EPA 180.1 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Sample,NA,NA,PHEA,Pheophytin a,1.4,ND,ug/L,1,NA,1,TRUE,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-08-08T07:50:00Z,Field,NA,NA,WIND_S,Wind Speed,0.4,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-07-11T09:03:00Z,Sample,NA,NA,FECCOL,"Coliform, Fecal",10,B,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Field,NA,NA,WTEM,Water temperature,13.8,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Field,NA,NA,SpCond,Specific Conductance,39340,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Field,NA,NA,pH,pH,7.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Sample,NA,NA,CHLa_C,"Chlorophyll a, Corrected (Monochromatic)",4.5,=,ug/L,1,NA,1,TRUE,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Field,NA,NA,DO,Dissolved oxygen,5.17,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Aceta,Acetaminophen,0.008,U,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Field,NA,NA,SECCHI,Secchi Disk,1.2,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Field,NA,NA,DO_p,"Dissolved oxygen, percent saturation",74.6,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-08-08T07:50:00Z,Field,NA,NA,DO_p,"Dissolved oxygen, percent saturation",68.7,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Imidacloprid,Imidacloprid,0.005,I,ug/L,1,TRUE,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Turbidity,Turbidity,6.3,NA,NTU,NA,NA,NA,NA,NA,NA,NA,EPA 180.1 Rev 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Sample,NA,NA,FECCOL,"Coliform, Fecal",10,U,CFU/100mL,NA,NA,NA,NA,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Sample,NA,NA,TP,Total Phosphorus,0.0342,=,mg/L,1,NA,1,TRUE,NA,NA,NA,365.1,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Sample,NA,NA,ENTERO,Enterococcus,10,ND,MPN/100mL,1,NA,1,TRUE,NA,NA,NA,ASTM D6503-99,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Naproxen,Naproxen,0.008,U,ug/L,1,TRUE,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Primidone,Primidone,0.004,U,ug/L,1,TRUE,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Field,NA,NA,DO,Dissolved oxygen,4.57,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Field,NA,NA,SALT,Salinity,25.02,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,W-TOC,Organic Carbon,10,I,mg/L,1,TRUE,NA,NA,NA,NA,NA,SM 2540 D-97,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-08-08T07:50:00Z,Field,NA,NA,SECCHI,Secchi Disk,0.8,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-01-22T10:41:00Z,Field,NA,NA,ATEMP,Air temperature,11.88889,converted from 53.4 F,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,W-TDS,TDS,116,NA,mg CaCO3/L,0,TRUE,NA,NA,NA,NA,NA,SM 2320 B-97,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,W-TOC,Organic Carbon,6.2,NA,mg C/L,1,TRUE,NA,NA,NA,NA,NA,SM 5310 B-00,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,W-CL-IC,Chloride,18000,NA,mg Cl/L,1,TRUE,NA,NA,NA,NA,NA,EPA 300.0 Rev. 2.1,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,W-SO4-IC,Sulfate,2600,NA,mg SO4/L,1,TRUE,NA,NA,NA,NA,NA,EPA 300.0 Rev. 2.1,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Field,NA,NA,DO_p,"Dissolved oxygen, percent saturation",89.8,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Field,NA,NA,SALT,Salinity,33.34,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Ibuprofen,Ibuprofen,0.02,U,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Pyraclostrobin,Pyraclostrobin,0.002,U,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Primidone,Primidone,0.004,U,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Sample,NA,NA,TN,Total Nitrogen,0.5,U,mg/L,NA,NA,NA,NA,NA,NA,NA,Calculation,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Alkalinity,Total Alkalinity,108,NA,mg CaCO3/L,0,TRUE,NA,NA,NA,NA,NA,SM 2320 B-97,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Sucra,Sucralose,0.19,NA,ug/L,0,FALSE,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Field,NA,NA,WDEPTH,Water Depth,3.13914,converted from ft (ft/3.28),m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-07-11T09:03:00Z,Sample,NA,NA,TKN,Kjeldahl Nitrogen,0.67,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,TP,Total Phosphorus,0.041,NA,mg P/L,1,FALSE,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Field,NA,NA,SpCond,Specific Conductance,51887,NA,uS/cm,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Sample,NA,NA,NH4_N,"Ammonia as Nitrogen, Dissolved",0.066,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 350.1 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,GULL2,coastal bird specific Catellicoccus marimammalium Gull2 genetic marker,8400,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SOP-PCR-1.2,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,CHLa_C,"Chlorophyll a, Corrected (Monochromatic)",5.6,NA,ug/L,0,TRUE,NA,NA,NA,NA,NA,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,TKN,Kjeldahl Nitrogen,0.012,NA,mg/L,1,FALSE,NA,NA,NA,NA,NA,EPA 353.2 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,HF183,human-specific HF183 Bacteroides genetic marker,140,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SOP-PCR-1.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Sample,NA,NA,CHLc_Tri_N,Chlorophyll c (Trichromatic),2,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-03-04T09:12:00Z,Field,NA,NA,DO,Dissolved oxygen,6.52,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-07-11T09:03:00Z,Sample,NA,NA,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",9.7,A,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Triclopyr,Triclopyr,0.004,U,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Field,NA,NA,WTEM,Water temperature,24.3,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Field,NA,NA,WIND_S,Wind Speed,3,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Field,NA,NA,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Imidacloprid,Imidacloprid,0.007,I,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,DTKN,"Kjeldahl Nitrogen, Dissolved",0.039,NA,mg/L,1,FALSE,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Alkalinity,Total Alkalinity,114,NA,mg CaCO3/L,NA,NA,NA,NA,NA,NA,NA,SM 2320 B-97,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,W-TOC,Organic Carbon,7.9,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,SM 5310 B-00,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Field,NA,NA,WIND_S,Wind Speed,5.5,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Sample,NA,NA,TKN,Kjeldahl Nitrogen,0.5,U,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Fluoride,Fluoride,0.94,NA,mg F/L,NA,NA,NA,NA,NA,NA,NA,SM 4500 F-C-97,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Sample,NA,NA,DTKN,"Kjeldahl Nitrogen, Dissolved",0.83,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Bentazon,Bentazon,0.016,J,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Field,NA,NA,ATEMP,Air temperature,13.8,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,FECCOL,"Coliform, Fecal",9,B,CFU/100mL,NA,NA,1,TRUE,NA,NA,NA,SM 9222 D,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Field,NA,NA,ATEMP,Air temperature,8.5,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Field,NA,NA,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-03-04T09:12:00Z,Field,NA,NA,DO_p,"Dissolved oxygen, percent saturation",84.4,NA,%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,DTKN,"Kjeldahl Nitrogen, Dissolved",0.36,I,mg N/L,0,FALSE,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,"2, 4-D","2,4-Dichlorophenoxyacetic acid",0.0037,I,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-07-11T09:03:00Z,Sample,NA,NA,CHLa_C,"Chlorophyll a, Corrected (Monochromatic)",8,A,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-03-04T09:12:00Z,Field,NA,NA,SALT,Salinity,27.22,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Sucra,Sucralose,0.22,NA,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,MCPP,Methylchlorophenoxypropionic acid,0.002,U,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-07-11T09:03:00Z,Sample,NA,NA,PHEA,Pheophytin a,2.3,A,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,PHEA,Pheophytin a,0.73,I,ug/L,0,TRUE,NA,NA,NA,NA,NA,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Sample,NA,NA,OD664b/OD665a,OD664b/OD665a,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Field,NA,NA,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,CHLa_UnC,"Chlorophyll a, Uncorrected (Trichromatic)",6.2,NA,ug/L,0,TRUE,NA,NA,NA,NA,NA,SM 10200 H (mod.),E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-10-22T09:09:00Z,Sample,NA,NA,PHEA,Pheophytin a,2,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SM 10200 H,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Fluoride,Fluoride,0.92,NA,mg F/L,0,FALSE,NA,NA,NA,NA,NA,SM 4500 F-C-97,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Hydrocodone,Hydrocodone,0.002,U,ug/L,1,TRUE,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Field,NA,NA,SECCHI,Secchi Disk,1.2,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-07-11T09:03:00Z,Sample,NA,NA,TP,Total Phosphorus,0.067,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 365.1 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-07-11T09:03:00Z,Sample,NA,NA,DTKN,"Kjeldahl Nitrogen, Dissolved",0.62,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,EPA 351.2 Rev. 2.0,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-01-22T10:41:00Z,Field,NA,NA,WIND_D,Wind Direction,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-01-22T10:41:00Z,Field,NA,NA,SECCHI,Secchi Disk,1.2,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-01-22T10:41:00Z,Field,NA,NA,WDEPTH,Water Depth,4.17576,converted from ft (ft/3.28),m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-01-22T10:41:00Z,Field,NA,NA,WTEM,Water temperature,14.5,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,DG3,canine-specific DG3 Bacteroides genetic marker,1300,U,ug/L,NA,NA,NA,NA,NA,NA,NA,SOP-PCR-1.5,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Sample,NA,NA,Triclopyr,Triclopyr,0.004,U,ug/L,1,TRUE,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,TSS,Total Suspended Solids,10,NA,mg/L,NA,NA,NA,NA,NA,NA,NA,SM 2540 D-97,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-03-04T09:12:00Z,Field,NA,NA,pH,pH,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Field,NA,NA,WIND_S,Wind Speed,3.9,NA,m/s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-09-06T07:48:00Z,Sample,NA,NA,Carbamazepine,Carbamazepine,8e-4,U,ug/L,NA,NA,NA,NA,NA,NA,NA,EPA 8321B,E31780,NELAP,FloridaDEP,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-11-07T09:42:00Z,Field,NA,NA,pH,pH,7.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2018-12-05T08:42:00Z,Sample,NA,NA,ENTERO,Enterococcus,10,NA,MPN/100mL,NA,NA,1,TRUE,NA,NA,NA,ASTM D6503-99,E82502,NELAC,ALS Environmental,NA,River,Excluded
FDEP River 3,GTMGR3NUT,2019-02-04T09:47:00Z,Field,NA,NA,SALT,Salinity,26.29,NA,ppt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,River,Excluded
